concept_id,concept_code,concept_name,vocabulary_id,cluster,category
4047745,230282000,Traumatic encephalopathy,SNOMED,Encephalopathy,Neurocognitive Disorders
4324130,71460009,Trypanosomiasis with encephalitis,SNOMED,Encephalopathy,Neurocognitive Disorders
4238921,91483004,Tuberculous encephalitis,SNOMED,Encephalopathy,Neurocognitive Disorders
4150516,31112008,Tuberculous meningoencephalitis,SNOMED,Encephalopathy,Neurocognitive Disorders
4233538,359686005,Van Bogaert's sclerosing leukoencephalitis,SNOMED,Encephalopathy,Neurocognitive Disorders
372547,34476008,Viral encephalitis,SNOMED,Encephalopathy,Neurocognitive Disorders
762645,430051000124107,Viral meningoencephalitis,SNOMED,Encephalopathy,Neurocognitive Disorders
373692,392662004,West Nile encephalitis,SNOMED,Encephalopathy,Neurocognitive Disorders
44801788,508171000000105,[X]Severe learning disability,SNOMED,Academic Developmental Disorder,Neurodevelopmental Disorders
440088,192123006,Academic underachievement disorder,SNOMED,Academic Developmental Disorder,Neurodevelopmental Disorders
4050327,15977008,Adjustment disorder with academic inhibition,SNOMED,Academic Developmental Disorder,Neurodevelopmental Disorders
440084,9236007,Alexia,SNOMED,Academic Developmental Disorder,Neurodevelopmental Disorders
4142703,427145007,Articulation disorder due to hyperkinesis,SNOMED,Academic Developmental Disorder,Neurodevelopmental Disorders
4085156,1855002,Developmental academic disorder,SNOMED,Academic Developmental Disorder,Neurodevelopmental Disorders
434340,47916000,Developmental arithmetic disorder,SNOMED,Academic Developmental Disorder,Neurodevelopmental Disorders
434012,192138007,Developmental dyslexia,SNOMED,Academic Developmental Disorder,Neurodevelopmental Disorders
4163988,45677003,Developmental expressive writing disorder,SNOMED,Academic Developmental Disorder,Neurodevelopmental Disorders
433759,52824009,Developmental reading disorder,SNOMED,Academic Developmental Disorder,Neurodevelopmental Disorders
440382,161129001,Learning difficulties,SNOMED,Academic Developmental Disorder,Neurodevelopmental Disorders
4105191,192575009,Mixed disorder of scholastic skills,SNOMED,Academic Developmental Disorder,Neurodevelopmental Disorders
46286350,984671000000103,Moderate learning disability,SNOMED,Academic Developmental Disorder,Neurodevelopmental Disorders
40483193,443735008,Nonverbal learning disorder,SNOMED,Academic Developmental Disorder,Neurodevelopmental Disorders
46286351,984681000000101,Profound learning disability,SNOMED,Academic Developmental Disorder,Neurodevelopmental Disorders
4147972,268658008,Specific academic or work inhibition,SNOMED,Academic Developmental Disorder,Neurodevelopmental Disorders
44810777,889211000000104,Specific learning difficulty,SNOMED,Academic Developmental Disorder,Neurodevelopmental Disorders
4234753,359661001,Specific number difficulty,SNOMED,Academic Developmental Disorder,Neurodevelopmental Disorders
4102979,192136006,Specific reading disorder,SNOMED,Academic Developmental Disorder,Neurodevelopmental Disorders
4146724,268738002,Specific spelling disorder,SNOMED,Academic Developmental Disorder,Neurodevelopmental Disorders
4170133,275473003,Specific work inhibition,SNOMED,Academic Developmental Disorder,Neurodevelopmental Disorders
4047125,229738006,Word finding difficulty,SNOMED,Academic Developmental Disorder,Neurodevelopmental Disorders
40480225,444613000,Adult attention deficit hyperactivity disorder,SNOMED,ADHD,Neurodevelopmental Disorders
438409,406506008,Attention deficit hyperactivity disorder,SNOMED,ADHD,Neurodevelopmental Disorders
4149904,31177006,"Attention deficit hyperactivity disorder, combined type",SNOMED,ADHD,Neurodevelopmental Disorders
45765796,702815001,"Attention deficit hyperactivity disorder, inattentive presentation",SNOMED,ADHD,Neurodevelopmental Disorders
4253962,7461003,"Attention deficit hyperactivity disorder, predominantly hyperactive impulsive type",SNOMED,ADHD,Neurodevelopmental Disorders
44784525,698692009,"Attention deficit hyperactivity disorder, predominantly hyperactive impulsive type in remission",SNOMED,ADHD,Neurodevelopmental Disorders
4149353,35253001,"Attention deficit hyperactivity disorder, predominantly inattentive type",SNOMED,ADHD,Neurodevelopmental Disorders
44782517,698689005,"Attention deficit hyperactivity disorder, predominantly inattentive type in remission",SNOMED,ADHD,Neurodevelopmental Disorders
4107230,2994004,Brain fag,SNOMED,ADHD,Neurodevelopmental Disorders
440086,192127007,Child attention deficit disorder,SNOMED,ADHD,Neurodevelopmental Disorders
4041692,229715008,Deficits in attention motor control and perception,SNOMED,ADHD,Neurodevelopmental Disorders
45770624,932281000000102,Disorder of attention,SNOMED,ADHD,Neurodevelopmental Disorders
4047120,229712006,Disorders of attention and motor control,SNOMED,ADHD,Neurodevelopmental Disorders
45765970,703041000,Dysexecutive syndrome,SNOMED,ADHD,Neurodevelopmental Disorders
437261,192131001,Hyperkinesis with developmental delay,SNOMED,ADHD,Neurodevelopmental Disorders
4049391,23148009,Undifferentiated attention deficit disorder,SNOMED,ADHD,Neurodevelopmental Disorders
40482738,442314000,Active but odd autism,SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
439703,191689008,Active infantile autism,SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
35624210,766824003,"ADNP-related multiple congenital anomalies, intellectual disability, autism spectrum disorder",SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
4053178,23560001,Asperger's disorder,SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
4338037,231536004,Atypical autism,SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
37397680,718393002,Atypical Rett syndrome,SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
36716319,722287002,Autism and facial port-wine stain syndrome,SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
36675122,771448004,Autism epilepsy syndrome due to branched chain ketoacid dehydrogenase kinase deficiency,SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
439776,35919005,Autism spectrum disorder,SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
36675177,771512003,Autism spectrum disorder due to AUTS2 deficiency,SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
37116742,733623005,"Autism spectrum disorder, epilepsy, arthrogryposis syndrome",SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
439780,408856003,Autistic disorder,SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
434902,43614003,Autistic disorder of childhood onset,SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
4189466,373618009,Autistic spectrum disorder with isolated skills,SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
36674903,770790004,Developmental delay with autism spectrum disorder and gait instability,SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
45765723,702732007,High-functioning autism,SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
4254211,408857007,Infantile autism,SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
4257045,408858002,Infantile psychosis,SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
37016769,712884004,Pathological demand avoidance,SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
43020503,39951000119105,Pervasive developmental disorder of residual state,SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
36716793,722975002,Primary stereotypy,SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
45769394,708037001,Residual Asperger's disorder,SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
439702,191690004,Residual infantile autism,SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
4288480,68618008,Rett's disorder,SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
4332239,432091002,Savant syndrome,SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
36716794,722976001,Secondary stereotypy,SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
4039757,229751001,Semantic-pragmatic disorder,SNOMED,Autism Spectrum Disorder,Neurodevelopmental Disorders
4047118,229704003,Acquired choreiform dyspraxia,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4046219,230438007,Acquired epileptic aphasia,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4042709,229631007,Acquired stammering,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4173659,275271004,"Apraxia, developmental",SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4047116,229698003,Articulatory dyspraxia,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
43020472,288271000119103,Childhood onset fluency disorder,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4041690,229706001,Classic apraxia,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4146033,307653008,Clumsiness - motor delay,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4047126,229748008,Congenital auditory imperception,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4072144,17827007,Cross syndrome,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
36674396,773735007,Deafness with onychodystrophy syndrome,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4039750,229740001,Delayed pre-verbal development,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4146723,268673009,Developmental aphasia,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4304938,386701004,Developmental articulation disorder,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4041689,229701006,Developmental articulatory dyspraxia,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
440388,27544004,Developmental coordination disorder,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
45766339,703477003,Developmental delay in fine motor function,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
45765561,702528003,Developmental delay in receptive-expressive language,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4148091,268674003,Developmental disorder of motor function,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4039727,229623002,Developmental dysfluency,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
441274,268734000,Developmental expressive language disorder,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
37396682,716578009,Developmental language comprehension impairment,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
443361,280032002,Developmental language disorder,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
42538582,762318002,Developmental language disorder and impairment of expressive language,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
42538583,762319005,Developmental language disorder and impairment of mainly pragmatic language,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
42538581,762317007,Developmental language disorder and impairment of receptive and expressive language,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4041822,229729009,Developmental language impairment,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4044420,229700007,Developmental motor speech disorder,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4039755,229745006,Developmental semantic impairment,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
436373,1145003,Developmental speech disorder,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4039754,229744005,Developmental syntactic impairment,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4047117,229703009,Developmental verbal dyspraxia,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4149618,310814007,Discourse difficulties,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
435232,268672004,Disorder of speech and language development,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4039726,229622007,Dysfluency,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4039742,229707005,Dyspraxia of velopharynx,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4039748,229734008,Expressive language delay,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4047124,229733002,Expressive language disorder,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4328436,430099007,Gross motor development delay,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4039740,229699006,Immature articulatory praxis,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4047110,229676007,Language-related cognitive disorder,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
44784626,89361000119103,Mild developmental articulation disorder,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
43021824,62231000119108,Mild expressive language delay,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
43021810,89501000119108,Mild receptive language delay,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4044557,229705002,Mixed acquired dyspraxia,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
44788982,196901000000106,Mixed receptive-expressive language delay,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
441277,25766007,Mixed receptive-expressive language disorder,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
43022065,62211000119103,Moderate expressive language delay,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
43021813,89381000119107,Moderate receptive language delay,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4171496,4949009,Motor skill disorder,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4047111,229683000,Motor speech disorder,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4039728,229632000,Neurogenic stammering,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4046805,229625009,Normal non-fluency,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4310050,391099000,O/E - speech delay,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4158797,361275004,Oral dyspraxia,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4041687,229697008,Oral-verbal dyspraxia,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4039744,229719002,Phonological disorder,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4041824,229736005,Receptive language delay,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
443443,367515004,Receptive language disorder,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4039752,229742009,Restricted expressive language development,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4041825,229741002,Restricted language development,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4039753,229743004,Restricted receptive language development,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
43021823,62221000119105,Severe expressive language delay,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
43021814,89391000119105,Severe receptive language delay,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
44810467,898051000000104,Speech and language developmental delay,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
40480431,441719005,Speech and language developmental delay due to hearing loss,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4149820,278920007,Speech and language dyspraxias,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4047123,229721007,Speech delay,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
436667,39423001,Stuttering,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4044558,229709008,Tongue tip dyspraxia,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
4047119,229708000,Velar dyspraxia,SNOMED,Communication/Motor Disorder,Neurodevelopmental Disorders
